Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Contain Virus,contain-virus,750,"A virus is spreading rapidly, and your task is to quarantine the infected area by installing walls. The world is modeled as an m x n binary grid isInfected, where isInfected[i][j] == 0 represents uninfected cells, and isInfected[i][j] == 1 represents cells contaminated with the virus. A wall (and only one wall) can be installed between any two 4-directionally adjacent cells, on the shared boundary. Every night, the virus spreads to all neighboring cells in all four directions unless blocked by a wall. Resources are limited. Each day, you can install walls around only one region (i.e., the affected area (continuous block of infected cells) that threatens the most uninfected cells the following night). There will never be a tie. Return the number of walls used to quarantine all the infected regions. If the world will become fully infected, return the number of walls used. ","Array,Depth-First Search,Breadth-First Search,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Hard,52.6,29596,15574,,414,463,"The implementation is long - we want to perfrom the following steps:

* Find all viral regions (connected components), additionally for each region keeping track of the frontier (neighboring uncontaminated cells), and the perimeter of the region.

* Disinfect the most viral region, adding it's perimeter to the answer.

* Spread the virus in the remaining regions outward by 1 square.",3224,Count the Number of Infection Sequences
Number Of Corner Rectangles,number-of-corner-rectangles,751,,"Array,Math,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,67.8,58740,39839,,629,92,"For each pair of 1s in the new row (say at `new_row[i]` and `new_row[j]`), we could create more rectangles where that pair forms the base.  The number of new rectangles is the number of times some previous row had `row[i] = row[j] = 1`.",,
IP to CIDR,ip-to-cidr,752,,"String,Bit Manipulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5",Medium,54.9,53250,29237,,102,336,"Convert the ip addresses to and from (long) integers.  You want to know what is the most addresses you can put in this block starting from the ""start"" ip, up to n.  It is the smallest between the lowest bit of start and the highest bit of n.  Then, repeat this process with a new start and n.","93,468","Restore IP Addresses,Validate IP Address"
Open the Lock,open-the-lock,753,"You have a lock in front of you with 4 circular wheels. Each wheel has 10 slots: '0', '1', '2', '3', '4', '5', '6', '7', '8', '9'. The wheels can rotate freely and wrap around: for example we can turn '9' to be '0', or '0' to be '9'. Each move consists of turning one wheel one slot. The lock initially starts at '0000', a string representing the state of the 4 wheels. You are given a list of deadends dead ends, meaning if the lock displays any of these codes, the wheels of the lock will stop turning and you will be unable to open it. Given a target representing the value of the wheels that will unlock the lock, return the minimum total number of turns required to open the lock, or -1 if it is impossible. ","Array,Hash Table,String,Breadth-First Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIy",Medium,60.7,596073,362048,,4960,227,"We can think of this problem as a shortest path problem on a graph: there are `10000` nodes (strings `'0000'` to `'9999'`), and there is an edge between two nodes if they differ in one digit, that digit differs by 1 (wrapping around, so `'0'` and `'9'` differ by 1), and if *both* nodes are not in `deadends`.",2445,Reachable Nodes With Restrictions
Cracking the Safe,cracking-the-safe,754,"There is a safe protected by a password. The password is a sequence of n digits where each digit can be in the range [0, k - 1]. The safe has a peculiar way of checking the password. When you enter in a sequence, it checks the most recent n digits that were entered each time you type a digit. Return any string of minimum length that will unlock the safe at some point of entering it. ","Depth-First Search,Graph,Eulerian Circuit","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDc0",Hard,57.8,113897,65845,,620,121,"We can think of this problem as the problem of finding an Euler path (a path visiting every edge exactly once) on the following graph: there are $$k^{n-1}$$ nodes with each node having $$k$$ edges.  It turns out this graph always has an Eulerian circuit (path starting where it ends.)

We should visit each node in ""post-order"" so as to not get stuck in the graph prematurely.",,
Reach a Number,reach-a-number,755,"You are standing at position 0 on an infinite number line. There is a destination at position target. You can make some number of moves numMoves so that: Given the integer target, return the minimum number of moves required (i.e., the minimum numMoves) to reach the destination. ","Math,Binary Search","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx",Medium,43.9,143865,63171,,1885,827,,2477,Number of Ways to Reach a Position After Exactly k Steps
Pour Water,pour-water,756,,"Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,47.9,90093,43173,,309,798,,42,Trapping Rain Water
Pyramid Transition Matrix,pyramid-transition-matrix,757,"You are stacking blocks to form a pyramid. Each block has a color, which is represented by a single letter. Each row of blocks contains one less block than the row beneath it and is centered on top. To make the pyramid aesthetically pleasing, there are only specific triangular patterns that are allowed. A triangular pattern consists of a single block stacked on top of two blocks. The patterns are given as a list of three-letter strings allowed, where the first two characters of a pattern represent the left and right bottom blocks respectively, and the third character is the top block. You start with a bottom row of blocks bottom, given as a single string, that you must use as the base of the pyramid. Given bottom and allowed, return true if you can build the pyramid all the way to the top such that every triangular pattern in the pyramid is in allowed, or false otherwise. ","Bit Manipulation,Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Medium,52.9,70711,37419,,548,489,,,
Set Intersection Size At Least Two,set-intersection-size-at-least-two,759,"You are given a 2D integer array intervals where intervals[i] = [starti, endi] represents all the integers from starti to endi inclusively. A containing set is an array nums where each interval from intervals has at least two integers in nums. Return the minimum possible size of a containing set. ","Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,45.3,59702,27037,,729,86,,,
Bold Words in String,bold-words-in-string,760,,"Array,Hash Table,String,Trie,String Matching","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDUy",Medium,52.1,38517,20071,,277,124,"First, determine which letters are bold and store that information in mask[i] = if i-th character is bold.
Then, insert the tags at the beginning and end of groups.  The start of a group is if and only if (mask[i] and (i == 0 or not mask[i-1])), and the end of a group is similar.",,
Employee Free Time,employee-free-time,761,,"Array,Line Sweep,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU2MTE5,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Hard,72.6,229400,166547,,1932,139,"Take all the intervals and do an ""events"" (or ""line sweep"") approach - an event of (x, OPEN) increases the number of active intervals, while (x, CLOSE) decreases it.

Processing in sorted order from left to right, if the number of active intervals is zero, then you crossed a region of common free time.","56,1028","Merge Intervals,Interval List Intersections"
Find Anagram Mappings,find-anagram-mappings,762,,"Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,83.9,129234,108412,,622,232,"Create a hashmap so that D[x] = i  whenever B[i] = x.  Then, the answer is [D[x] for x in A].",,
Special Binary String,special-binary-string,763,"Special binary strings are binary strings with the following two properties: You are given a special binary string s. A move consists of choosing two consecutive, non-empty, special substrings of s, and swapping them. Two strings are consecutive if the last character of the first string is exactly one index before the first character of the second string. Return the lexicographically largest resulting string possible after applying the mentioned operations on the string. ","String,Recursion","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjMx",Hard,63.5,37076,23560,,760,230,"Draw a line from (x, y) to (x+1, y+1) if we see a ""1"", else to (x+1, y-1).
A special substring is just a line that starts and ends at the same y-coordinate, and that is the lowest y-coordinate reached.
Call a mountain a special substring with no special prefixes - ie. only at the beginning and end is the lowest y-coordinate reached.
If F is the answer function, and S has mountain decomposition M1,M2,M3,...,Mk,  then the answer is:
reverse_sorted(F(M1), F(M2), ..., F(Mk)).
However, you'll also need to deal with the case that S is a mountain, such as 11011000 -> 11100100.","678,2672","Valid Parenthesis String,Number of Good Binary Strings"
Prime Number of Set Bits in Binary Representation,prime-number-of-set-bits-in-binary-representation,767,"Given two integers left and right, return the count of numbers in the inclusive range [left, right] having a prime number of set bits in their binary representation. Recall that the number of set bits an integer has is the number of 1's present when written in binary. ","Math,Bit Manipulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5",Easy,71.1,167602,119095,,746,512,"Write a helper function to count the number of set bits in a number, then check whether the number of set bits is 2, 3, 5, 7, 11, 13, 17 or 19.",191,Number of 1 Bits
Partition Labels,partition-labels,768,"You are given a string s. We want to partition the string into as many parts as possible so that each letter appears in at most one part. For example, the string ""ababcc"" can be partitioned into [""abab"", ""cc""], but partitions such as [""aba"", ""bcc""] or [""ab"", ""ab"", ""cc""] are invalid. Note that the partition is done so that after concatenating all the parts in order, the resultant string should be s. Return a list of integers representing the size of these parts. ","Hash Table,Two Pointers,String,Greedy","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,81.5,885423,721994,,10999,432,"Try to greedily choose the smallest partition that includes the first letter.  If you have something like ""abaccbdeffed"", then you might need to add b.  You can use an map like ""last['b'] = 5"" to help you expand the width of your partition.","56,2487","Merge Intervals,Optimal Partition of String"
Largest Plus Sign,largest-plus-sign,769,"You are given an integer n. You have an n x n binary grid grid with all values initially 1's except for some indices given in the array mines. The ith element of the array mines is defined as mines[i] = [xi, yi] where grid[xi][yi] == 0. Return the order of the largest axis-aligned plus sign of 1's contained in grid. If there is none, return 0. An axis-aligned plus sign of 1's of order k has some center grid[r][c] == 1 along with four arms of length k - 1 going up, down, left, and right, and made of 1's. Note that there could be 0's or 1's beyond the arms of the plus sign, only the relevant area of the plus sign is checked for 1's. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,48.6,132856,64536,,1516,238,"For each direction such as ""left"", find left[r][c] = the number of 1s you will see before a zero starting at r, c and walking left.  You can find this in N^2 time with a dp.  The largest plus sign at r, c is just the minimum of left[r][c], up[r][c] etc.",221,Maximal Square
Couples Holding Hands,couples-holding-hands,770,"There are n couples sitting in 2n seats arranged in a row and want to hold hands. The people and seats are represented by an integer array row where row[i] is the ID of the person sitting in the ith seat. The couples are numbered in order, the first couple being (0, 1), the second couple being (2, 3), and so on with the last couple being (2n - 2, 2n - 1). Return the minimum number of swaps so that every couple is sitting side by side. A swap consists of choosing any two people, then they stand up and switch seats. ","Greedy,Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Hard,58.4,125740,73452,,2422,126,"Say there are N two-seat couches.  For each couple, draw an edge from the couch of one partner to the couch of the other partner.","41,268,884","First Missing Positive,Missing Number,K-Similar Strings"
Toeplitz Matrix,toeplitz-matrix,777,"Given an m x n matrix, return true if the matrix is Toeplitz. Otherwise, return false. A matrix is Toeplitz if every diagonal from top-left to bottom-right has the same elements. ","Array,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz",Easy,69.4,588609,408488,,3645,176,Check whether each value is equal to the value of it's top-left neighbor.,422,Valid Word Square
Reorganize String,reorganize-string,778,"Given a string s, rearrange the characters of s so that any two adjacent characters are not the same. Return any possible rearrangement of s or return """" if not possible. ","Hash Table,String,Greedy,Sorting,Heap (Priority Queue),Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDYy",Medium,56.2,928711,522148,,8932,278,Alternate placing the most common letters.,"358,621,1304","Rearrange String k Distance Apart,Task Scheduler,Longest Happy String"
Max Chunks To Make Sorted II,max-chunks-to-make-sorted-ii,779,"You are given an integer array arr. We split arr into some number of chunks (i.e., partitions), and individually sort each chunk. After concatenating them, the result should equal the sorted array. Return the largest number of chunks we can make to sort the array. ","Array,Stack,Greedy,Sorting,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDU0",Hard,54.2,144882,78538,,1956,62,Each k for which some permutation of arr[:k] is equal to sorted(arr)[:k] is where we should cut each chunk.,780,Max Chunks To Make Sorted
Max Chunks To Make Sorted,max-chunks-to-make-sorted,780,"You are given an integer array arr of length n that represents a permutation of the integers in the range [0, n - 1]. We split arr into some number of chunks (i.e., partitions), and individually sort each chunk. After concatenating them, the result should equal the sorted array. Return the largest number of chunks we can make to sort the array. ","Array,Stack,Greedy,Sorting,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDU0",Medium,64.1,348795,223420,,3573,357,"The first chunk can be found as the smallest k for which A[:k+1] == [0, 1, 2, ...k]; then we repeat this process.",779,Max Chunks To Make Sorted II
Basic Calculator IV,basic-calculator-iv,781,"Given an expression such as expression = ""e + 8 - a + 5"" and an evaluation map such as {""e"": 1} (given in terms of evalvars = [""e""] and evalints = [1]), return a list of tokens representing the simplified expression, such as [""-1*a"",""14""] Expressions are evaluated in the usual order: brackets first, then multiplication, then addition and subtraction. The format of the output is as follows: Note: You may assume that the given expression is always valid. All intermediate results will be in the range of [-231, 231 - 1]. ","Hash Table,Math,String,Stack,Recursion","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Hard,48.7,28504,13874,,179,1437,"One way is with a Polynomial class.  For example,

* `Poly:add(this, that)` returns the result of `this + that`.
* `Poly:sub(this, that)` returns the result of `this - that`.
* `Poly:mul(this, that)` returns the result of `this * that`.
* `Poly:evaluate(this, evalmap)` returns the polynomial after replacing all free variables with constants as specified by `evalmap`.
* `Poly:toList(this)` returns the polynomial in the correct output format.

* `Solution::combine(left, right, symbol)` returns the result of applying the binary operator represented by `symbol` to `left` and `right`.
* `Solution::make(expr)` makes a new `Poly` represented by either the constant or free variable specified by `expr`.
* `Solution::parse(expr)` parses an expression into a new `Poly`.","736,785","Parse Lisp Expression,Basic Calculator III"
Jewels and Stones,jewels-and-stones,782,"You're given strings jewels representing the types of stones that are jewels, and stones representing the stones you have. Each character in stones is a type of stone you have. You want to know how many of the stones you have are also jewels. Letters are case sensitive, so ""a"" is considered a different type of stone from ""A"". ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,89.2,1384762,1235675,,5274,617,"For each stone, check if it is a jewel.",,
Basic Calculator III,basic-calculator-iii,785,,"Math,String,Stack,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Hard,52.5,279723,146877,,1165,293,,"224,227,781,1736","Basic Calculator,Basic Calculator II,Basic Calculator IV,Build Binary Expression Tree From Infix Expression"
Sliding Puzzle,sliding-puzzle,787,"On an 2 x 3 board, there are five tiles labeled from 1 to 5, and an empty square represented by 0. A move consists of choosing 0 and a 4-directionally adjacent number and swapping it. The state of the board is solved if and only if the board is [[1,2,3],[4,5,0]]. Given the puzzle board board, return the least number of moves required so that the state of the board is solved. If it is impossible for the state of the board to be solved, return -1. ","Array,Dynamic Programming,Backtracking,Breadth-First Search,Memoization,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjMz,VG9waWNUYWdOb2RlOjYxMDUz",Hard,73.1,245476,179538,,2683,72,"Perform a breadth-first-search, where the nodes are the puzzle boards and edges are if two puzzle boards can be transformed into one another with one move.",,
Minimize Max Distance to Gas Station,minimize-max-distance-to-gas-station,788,,"Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Hard,53.0,63077,33403,,693,102,"Use a binary search.  We'll binary search the monotone function ""possible(D) = can we use K or less gas stations to ensure each adjacent distance between gas stations is at most D?""",907,Koko Eating Bananas
Global and Local Inversions,global-and-local-inversions,790,"You are given an integer array nums of length n which represents a permutation of all the integers in the range [0, n - 1]. The number of global inversions is the number of the different pairs (i, j) where: The number of local inversions is the number of indices i where: Return true if the number of global inversions is equal to the number of local inversions. ","Array,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=",Medium,42.3,192640,81583,,1860,381,Where can the 0 be placed in an ideal permutation?  What about the 1?,,
Split BST,split-bst,791,,"Tree,Binary Search Tree,Recursion,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjMx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,82.4,134735,111018,,1080,104,"Use recursion.  If root.val <= V, you split root.right into two halves, then join it's left half back on root.right.",450,Delete Node in a BST
Swap Adjacent in LR String,swap-adjacent-in-lr-string,793,"In a string composed of 'L', 'R', and 'X' characters, like ""RXXLRXRXL"", a move consists of either replacing one occurrence of ""XL"" with ""LX"", or replacing one occurrence of ""RX"" with ""XR"". Given the starting string start and the ending string result, return True if and only if there exists a sequence of moves to transform start to result. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Medium,37.5,233791,87769,,1295,944,"Think of the L and R's as people on a horizontal line, where X is a space.  The people can't cross each other, and also you can't go from XRX to RXX.",2414,Move Pieces to Obtain a String
Swim in Rising Water,swim-in-rising-water,794,"You are given an n x n integer matrix grid where each value grid[i][j] represents the elevation at that point (i, j). The rain starts to fall. At time t, the depth of the water everywhere is t. You can swim from a square to another 4-directionally adjacent square if and only if the elevation of both squares individually are at most t. You can swim infinite distances in zero time. Of course, you must stay within the boundaries of the grid during your swim. Return the least time until you can reach the bottom right square (n - 1, n - 1) if you start at the top left square (0, 0). ","Array,Binary Search,Depth-First Search,Breadth-First Search,Union Find,Heap (Priority Queue),Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz",Hard,62.9,361266,227336,,3977,283,"Use either Dijkstra's, or binary search for the best time T for which you can reach the end if you only step on squares at most T.",1753,Path With Minimum Effort
K-th Symbol in Grammar,k-th-symbol-in-grammar,795,"We build a table of n rows (1-indexed). We start by writing 0 in the 1st row. Now in every subsequent row, we look at the previous row and replace each occurrence of 0 with 01, and each occurrence of 1 with 10. Given two integer n and k, return the kth (1-indexed) symbol in the nth row of a table of n rows. ","Math,Bit Manipulation,Recursion","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMx",Medium,47.4,494301,234424,,3980,418,"Try to represent the current (N, K) in terms of some (N-1, prevK).  What is prevK ?",,
Reaching Points,reaching-points,796,"Given four integers sx, sy, tx, and ty, return true if it is possible to convert the point (sx, sy) to the point (tx, ty) through some operations, or false otherwise. The allowed operation on some point (x, y) is to convert it to either (x, x + y) or (x + y, y). ",Math,VG9waWNUYWdOb2RlOjg=,Hard,33.7,223761,75317,,1557,232,,"2477,2635,3056","Number of Ways to Reach a Position After Exactly k Steps,Check if Point Is Reachable,Determine if a Cell Is Reachable at a Given Time"
Rabbits in Forest,rabbits-in-forest,797,"There is a forest with an unknown number of rabbits. We asked n rabbits ""How many rabbits have the same color as you?"" and collected the answers in an integer array answers where answers[i] is the answer of the ith rabbit. Given the array answers, return the minimum number of rabbits that could be in the forest. ","Array,Hash Table,Math,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Medium,58.3,295175,171974,,2030,958,,1407,Group the People Given the Group Size They Belong To
Transform to Chessboard,transform-to-chessboard,798,"You are given an n x n binary grid board. In each move, you can swap any two rows with each other, or any two columns with each other. Return the minimum number of moves to transform the board into a chessboard board. If the task is impossible, return -1. A chessboard board is a board where no 0's and no 1's are 4-directionally adjacent. ","Array,Math,Bit Manipulation,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDUz",Hard,50.6,39032,19737,,369,312,,3504,Minimum Moves to Get a Peaceful Board
Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,799,"Given the root of a Binary Search Tree (BST), return the minimum difference between the values of any two different nodes in the tree. ","Tree,Depth-First Search,Breadth-First Search,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Easy,60.3,481835,290677,,3595,431,,94,Binary Tree Inorder Traversal
Letter Case Permutation,letter-case-permutation,800,"Given a string s, you can transform every letter individually to be lowercase or uppercase to create another string. Return a list of all possible strings we could create. Return the output in any order. ","String,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Medium,75.2,454774,341886,,4758,157,,"78,1076","Subsets,Brace Expansion"
Is Graph Bipartite?,is-graph-bipartite,801,"There is an undirected graph with n nodes, where each node is numbered between 0 and n - 1. You are given a 2D array graph, where graph[u] is an array of nodes that node u is adjacent to. More formally, for each v in graph[u], there is an undirected edge between node u and node v. The graph has the following properties: A graph is bipartite if the nodes can be partitioned into two independent sets A and B such that every edge in the graph connects a node in set A and a node in set B. Return true if and only if it is bipartite. ","Depth-First Search,Breadth-First Search,Union Find,Graph","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0",Medium,57.8,1266306,731537,,8793,401,,2583,Divide Nodes Into the Maximum Number of Groups
K-th Smallest Prime Fraction,k-th-smallest-prime-fraction,802,"You are given a sorted integer array arr containing 1 and prime numbers, where all the integers of arr are unique. You are also given an integer k. For every i and j where 0 <= i < j < arr.length, we consider the fraction arr[i] / arr[j]. Return the kth smallest fraction considered. Return your answer as an array of integers of size 2, where answer[0] == arr[i] and answer[1] == arr[j]. ","Array,Two Pointers,Binary Search,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Medium,68.5,235507,161392,,2081,119,,"378,668,719","Kth Smallest Element in a Sorted Matrix,Kth Smallest Number in Multiplication Table,Find K-th Smallest Pair Distance"
Cheapest Flights Within K Stops,cheapest-flights-within-k-stops,803,"There are n cities connected by some number of flights. You are given an array flights where flights[i] = [fromi, toi, pricei] indicates that there is a flight from city fromi to city toi with cost pricei. You are also given three integers src, dst, and k, return the cheapest price from src to dst with at most k stops. If there is no such route, return -1. ","Dynamic Programming,Depth-First Search,Breadth-First Search,Graph,Heap (Priority Queue),Shortest Path","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDc2",Medium,40.4,1845937,746360,,10614,453,,"568,2230","Maximum Vacation Days,Minimum Cost to Reach City With Discounts"
Rotated Digits,rotated-digits,804,"An integer x is a good if after rotating each digit individually by 180 degrees, we get a valid number that is different from x. Each digit must be rotated - we cannot choose to leave it alone. A number is valid if each digit remains a digit after rotation. For example: Given an integer n, return the number of good integers in the range [1, n]. ","Math,Dynamic Programming","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Medium,56.4,211755,119528,,768,1944,,,
Escape The Ghosts,escape-the-ghosts,805,"You are playing a simplified PAC-MAN game on an infinite 2-D grid. You start at the point [0, 0], and you are given a destination point target = [xtarget, ytarget] that you are trying to get to. There are several ghosts on the map with their starting positions given as a 2D array ghosts, where ghosts[i] = [xi, yi] represents the starting position of the ith ghost. All inputs are integral coordinates. Each turn, you and all the ghosts may independently choose to either move 1 unit in any of the four cardinal directions: north, east, south, or west, or stay still. All actions happen simultaneously. You escape if and only if you can reach the target before any ghost reaches you. If you reach any square (including the target) at the same time as a ghost, it does not count as an escape. Return true if it is possible to escape regardless of how the ghosts move, otherwise return false. ","Array,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=",Medium,62.6,55060,34476,,310,34,,1727,Cat and Mouse II
Domino and Tromino Tiling,domino-and-tromino-tiling,806,"You have two types of tiles: a 2 x 1 domino shape and a tromino shape. You may rotate these shapes. Given an integer n, return the number of ways to tile an 2 x n board. Since the answer may be very large, return it modulo 109 + 7. In a tiling, every square must be covered by a tile. Two tilings are different if and only if there are two 4-directionally adjacent cells on the board such that exactly one of the tilings has both squares occupied by a tile. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Medium,52.0,491933,255609,,4029,1283,,,
Custom Sort String,custom-sort-string,807,"You are given two strings order and s. All the characters of order are unique and were sorted in some custom order previously. Permute the characters of s so that they match the order that order was sorted. More specifically, if a character x occurs before a character y in order, then x should occur before y in the permuted string. Return any permutation of s that satisfies this property. ","Hash Table,String,Sorting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,72.0,743477,535449,,3755,426,,2631,Sort the Students by Their Kth Score
Number of Matching Subsequences,number-of-matching-subsequences,808,"Given a string s and an array of strings words, return the number of words[i] that is a subsequence of s. A subsequence of a string is a new string generated from the original string with some characters (can be none) deleted without changing the relative order of the remaining characters. ","Array,Hash Table,String,Binary Search,Dynamic Programming,Trie,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjI3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,50.7,500207,253531,,5659,242,,"392,1051,2186","Is Subsequence,Shortest Way to Form String,Count Vowel Substrings of a String"
Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,809,"Let f(x) be the number of zeroes at the end of x!. Recall that x! = 1 * 2 * 3 * ... * x and by convention, 0! = 1. Given an integer k, return the number of non-negative integers x have the property that f(x) = k. ","Math,Binary Search","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx",Hard,45.8,47404,21714,,456,102,,172,Factorial Trailing Zeroes
